User,Email,Client,Project,Task,Description,Billable,Start date,Start time,End date,End time,Duration,Tags,Amount ()
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipe Data Schema,No,2022-03-22,22:02:20,2022-03-22,22:24:10,0:21:50,,$3.64
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,The Daily,No,2022-03-23,9:01:26,2022-03-23,9:12:24,0:10:58,Meetings,$1.83
Steve Jones,steve.jones@gmail.com,,Recipebook,,Extractors project setup,No,2022-03-23,9:12:42,2022-03-23,9:33:51,0:21:09,,$3.53
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Magento Configurable Variants Extractor,No,2022-03-23,9:35:12,2022-03-23,10:03:55,0:28:43,"Platform/Magento, Variants Extractor",$4.79
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Migrating Kuru Footwear,No,2022-03-23,10:04:06,2022-03-23,11:54:33,1:50:27,Platform/Magento,$18.41
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Magento Configurable Variants Extractor,No,2022-03-23,12:52:02,2022-03-23,13:09:18,0:17:16,"Platform/Magento, Variants Extractor",$2.88
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Magento Configurable Variants Extractor,No,2022-03-23,13:21:20,2022-03-23,13:34:45,0:13:25,"Platform/Magento, Variants Extractor",$2.24
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Magento Configurable Variants Extractor,No,2022-03-24,9:44:29,2022-03-24,10:11:05,0:26:36,"Platform/Magento, Variants Extractor",$4.43
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Addons Variants Extractor,No,2022-03-24,10:11:08,2022-03-24,11:37:21,1:26:13,Platform/Magento,$14.37
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Merging the Magento Extractor changes,No,2022-03-24,11:37:33,2022-03-24,12:01:15,0:23:42,Platform/Magento,$3.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Patmcgrath,No,2022-03-24,12:01:32,2022-03-24,12:12:34,0:11:02,Extractors/Platform/Shopify,$1.84
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-24,12:12:36,2022-03-24,12:30:04,0:17:28,,$2.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-24,12:43:41,2022-03-24,12:44:35,0:00:54,,$0.15
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Riddle's Jewelry,No,2022-03-24,12:45:14,2022-03-24,13:05:13,0:19:59,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$3.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Riddle's Jewelry,No,2022-03-24,13:05:22,2022-03-24,13:13:47,0:08:25,"Extractors/Complexity/Complex, Extractors/Extractor, Extractors/Migration, Platform/Magento",$1.40
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-24,14:25:08,2022-03-24,14:50:08,0:25:00,,$4.17
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,March Invoice,No,2022-03-24,14:49:50,2022-03-24,15:21:31,0:31:41,Invoice,$5.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,March Invoice,No,2022-03-24,15:36:39,2022-03-24,16:06:27,0:29:48,Invoice,$4.97
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Modern Miami,No,2022-03-24,16:07:22,2022-03-24,16:39:58,0:32:36,Platform/Magento,$5.43
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Modern Miami,No,2022-03-24,17:20:33,2022-03-24,17:46:58,0:26:25,Platform/Magento,$4.40
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Modern Miami,No,2022-03-24,19:13:57,2022-03-24,20:52:53,1:38:56,Platform/Magento,$16.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-25,8:59:05,2022-03-25,9:08:15,0:09:10,,$1.53
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Modern Miami,No,2022-03-25,9:08:25,2022-03-25,11:41:58,2:33:33,Platform/Magento,$25.59
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,"Bug - ""CheckNotFound"" crashes crawling in development",No,2022-03-25,12:00:39,2022-03-25,12:16:19,0:15:40,Bug Fix,$2.61
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,March Invoice,No,2022-03-25,13:31:03,2022-03-25,13:42:31,0:11:28,Invoice,$1.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,JR DUNN,No,2022-03-25,13:42:33,2022-03-25,14:13:57,0:31:24,Platform/Magento,$5.23
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-03-25,14:13:23,2022-03-25,15:03:07,0:49:44,Extractors/Platform/Hollister,$8.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-03-25,15:29:09,2022-03-25,15:54:08,0:24:59,Extractors/Platform/Hollister,$4.16
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollisterco,No,2022-03-25,16:03:49,2022-03-25,17:16:46,1:12:57,Extractors/Platform/Hollister,$12.16
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,JR DUNN,No,2022-03-25,17:16:56,2022-03-25,18:22:09,1:05:13,Platform/Magento,$10.87
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Recrwling JR DUNN,No,2022-03-25,18:22:20,2022-03-25,18:33:14,0:10:54,Platform/Magento,$1.82
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Project Setup,No,2022-03-26,10:05:16,2022-03-26,10:08:54,0:03:38,,$0.61
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Documentation,No,2022-03-26,10:09:04,2022-03-26,10:40:58,0:31:54,,$5.32
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Documentation,No,2022-03-26,18:32:18,2022-03-26,18:34:15,0:01:57,,$0.33
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Documentation,No,2022-03-26,19:01:43,2022-03-26,19:19:16,0:17:33,,$2.93
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Documentation,No,2022-03-26,19:31:13,2022-03-26,20:10:01,0:38:48,,$6.47
Steve Jones,steve.jones@gmail.com,,Recipebook,,Recipebook Documentation,No,2022-03-26,20:33:23,2022-03-26,20:50:43,0:17:20,,$2.89
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-03-26,22:13:56,2022-03-26,22:16:52,0:02:56,,$0.49
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-03-27,17:40:12,2022-03-27,18:38:30,0:58:18,,$9.72
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-03-27,18:38:19,2022-03-27,19:58:08,1:19:49,,$13.30
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-03-27,22:29:49,2022-03-27,23:34:04,1:04:15,,$10.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-28,8:45:14,2022-03-28,9:29:13,0:43:59,,$7.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-28,9:29:35,2022-03-28,13:37:54,4:08:19,Platform/Magento,$41.39
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-28,13:45:08,2022-03-28,13:56:00,0:10:52,Platform/Magento,$1.81
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-28,13:57:16,2022-03-28,14:41:29,0:44:13,Platform/Magento,$7.37
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Migrating JR DUNN,No,2022-03-28,16:17:27,2022-03-28,17:49:12,1:31:45,"Extractors/Variants Pipeline, Platform/Magento",$15.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Migrating JR DUNN,No,2022-03-28,17:56:02,2022-03-28,18:11:49,0:15:47,"Extractors/Variants Pipeline, Platform/Magento",$2.63
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Migrating JR DUNN,No,2022-03-28,18:11:06,2022-03-28,19:22:54,1:11:48,"Extractors/Variants Pipeline, Platform/Magento",$11.97
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,"Bug - ""CheckNotFound"" crashes crawling in development",No,2022-03-28,19:23:03,2022-03-28,20:18:47,0:55:44,Bug Fix,$9.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Migrating JR DUNN,No,2022-03-28,20:18:53,2022-03-28,20:24:22,0:05:29,"Extractors/Variants Pipeline, Platform/Magento",$0.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Uploading Migration Outputs,No,2022-03-28,20:24:34,2022-03-28,21:20:31,0:55:57,,$9.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-29,8:31:54,2022-03-29,8:52:25,0:20:31,,$3.42
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Met Museum,No,2022-03-29,8:52:33,2022-03-29,9:14:24,0:21:51,Platform/Magento,$3.64
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,9:14:30,2022-03-29,10:13:24,0:58:54,Extractors/Platform/Shopify,$9.82
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,10:41:34,2022-03-29,11:11:33,0:29:59,Extractors/Platform/Shopify,$5.00
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,11:25:21,2022-03-29,12:14:33,0:49:12,Extractors/Platform/Shopify,$8.20
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,12:41:48,2022-03-29,12:41:52,0:00:04,Extractors/Platform/Shopify,$0.01
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,12:41:53,2022-03-29,14:04:22,1:22:29,Extractors/Platform/Shopify,$13.75
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Uploading Migration Outputs,No,2022-03-29,14:05:04,2022-03-29,14:27:33,0:22:29,,$3.75
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-29,16:15:36,2022-03-29,16:22:26,0:06:50,,$1.14
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-29,16:22:42,2022-03-29,18:13:43,1:51:01,Platform/Magento,$18.50
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-29,18:26:52,2022-03-29,18:30:21,0:03:29,,$0.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Modern Miami,No,2022-03-29,18:30:43,2022-03-29,19:04:13,0:33:30,Platform/Magento,$5.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-29,19:04:23,2022-03-29,19:07:30,0:03:07,Platform/Magento,$0.52
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Every Man Jack,No,2022-03-29,19:29:05,2022-03-29,20:09:59,0:40:54,Extractors/Platform/Shopify,$6.82
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-29,20:10:36,2022-03-29,20:40:57,0:30:21,Platform/Magento,$5.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Uploading Migration Outputs,No,2022-03-29,20:42:26,2022-03-29,20:53:31,0:11:05,,$1.85
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,9:17:27,2022-03-30,9:20:34,0:03:07,,$0.52
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,9:46:13,2022-03-30,9:51:05,0:04:52,,$0.81
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,9:57:46,2022-03-30,9:59:45,0:01:59,,$0.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,9:59:45,2022-03-30,10:08:33,0:08:48,,$1.47
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-30,10:08:39,2022-03-30,12:02:38,1:53:59,Platform/Magento,$19.00
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-30,13:42:31,2022-03-30,14:30:15,0:47:44,Platform/Magento,$7.96
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-30,14:37:18,2022-03-30,15:33:27,0:56:09,Platform/Magento,$9.36
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,15:33:31,2022-03-30,15:39:10,0:05:39,,$0.94
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-30,16:25:29,2022-03-30,16:43:10,0:17:41,,$2.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-30,16:43:13,2022-03-30,17:34:04,0:50:51,Platform/Magento,$8.48
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-31,9:20:41,2022-03-31,9:21:35,0:00:54,,$0.15
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-31,9:21:37,2022-03-31,10:56:31,1:34:54,Platform/Magento,$15.82
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Truck N Tow,No,2022-03-31,10:56:51,2022-03-31,11:09:14,0:12:23,Platform/Magento,$2.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-31,11:09:26,2022-03-31,11:42:20,0:32:54,Platform/Magento,$5.48
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-31,12:18:37,2022-03-31,12:33:39,0:15:02,Platform/Magento,$2.51
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-31,12:40:14,2022-03-31,12:50:44,0:10:30,,$1.75
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Truck N Tow,No,2022-03-31,12:50:47,2022-03-31,13:13:26,0:22:39,Platform/Magento,$3.78
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Reading Documentation,No,2022-03-31,13:13:33,2022-03-31,13:34:58,0:21:25,Training,$3.57
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-03-31,16:44:50,2022-03-31,16:45:33,0:00:43,,$0.12
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-03-31,16:45:35,2022-03-31,17:13:58,0:28:23,Platform/Magento,$4.73
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-31,17:14:00,2022-03-31,17:33:55,0:19:55,Platform/Magento,$3.32
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-03-31,17:55:25,2022-03-31,18:12:33,0:17:08,Platform/Magento,$2.86
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-04-01,9:47:48,2022-04-01,9:59:25,0:11:37,,$1.94
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-04-01,10:34:04,2022-04-01,10:45:37,0:11:33,,$1.93
Steve Jones,steve.jones@gmail.com,,Recipebook,,Text Component,No,2022-04-01,13:59:26,2022-04-01,15:07:09,1:07:43,,$11.29
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-01,16:16:37,2022-04-01,17:34:44,1:18:07,,$13.02
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-01,18:02:00,2022-04-01,18:38:35,0:36:35,,$6.10
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-01,19:01:42,2022-04-01,19:18:41,0:16:59,,$2.83
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-01,19:20:57,2022-04-01,19:44:12,0:23:15,,$3.88
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-02,10:06:10,2022-04-02,10:12:24,0:06:14,,$1.04
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-02,10:32:33,2022-04-02,11:05:33,0:33:00,,$5.50
Steve Jones,steve.jones@gmail.com,,Recipebook,,Button Component,No,2022-04-02,11:19:09,2022-04-02,12:15:39,0:56:30,,$9.42
Steve Jones,steve.jones@gmail.com,,Recipebook,,Checkbox Component,No,2022-04-02,12:20:55,2022-04-02,12:40:42,0:19:47,,$3.30
Steve Jones,steve.jones@gmail.com,,Recipebook,,Checkbox Component,No,2022-04-02,12:48:55,2022-04-02,12:59:12,0:10:17,,$1.71
Steve Jones,steve.jones@gmail.com,,Recipebook,,Checkbox Component,No,2022-04-02,14:30:15,2022-04-02,15:08:58,0:38:43,,$6.45
Steve Jones,steve.jones@gmail.com,,Recipebook,,Checkbox Component,No,2022-04-02,18:53:48,2022-04-02,18:57:56,0:04:08,,$0.69
Steve Jones,steve.jones@gmail.com,,Recipebook,,Checkbox Component,No,2022-04-02,19:17:18,2022-04-02,19:55:03,0:37:45,,$6.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-04-05,11:10:57,2022-04-05,12:05:18,0:54:21,Platform/Magento,$9.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-05,14:05:24,2022-04-05,14:24:54,0:19:30,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$3.25
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Kuru Footwear,No,2022-04-06,9:42:34,2022-04-06,9:53:57,0:11:23,Platform/Magento,$1.90
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,10:01:47,2022-04-06,10:35:23,0:33:36,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$5.60
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,10:42:48,2022-04-06,11:14:12,0:31:24,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$5.23
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,11:22:57,2022-04-06,12:16:26,0:53:29,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$8.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,12:40:20,2022-04-06,15:17:03,2:36:43,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$26.12
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,15:24:55,2022-04-06,15:40:48,0:15:53,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$2.65
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,16:21:06,2022-04-06,16:40:40,0:19:34,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$3.26
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-04-06,16:40:43,2022-04-06,16:46:17,0:05:34,Platform/Magento,$0.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,16:46:18,2022-04-06,17:17:04,0:30:46,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$5.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-06,18:19:57,2022-04-06,18:23:49,0:03:52,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$0.64
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-04-06,18:23:50,2022-04-06,18:33:58,0:10:08,Platform/Magento,$1.69
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-04-06,18:34:12,2022-04-06,19:08:34,0:34:22,,$5.73
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-04-06,19:08:41,2022-04-06,19:20:02,0:11:21,,$1.89
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Spartina 449,No,2022-04-06,19:30:59,2022-04-06,20:27:16,0:56:17,Platform/Magento,$9.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-04-07,8:18:17,2022-04-07,8:34:03,0:15:46,,$2.63
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Buy Wake,No,2022-04-07,11:02:58,2022-04-07,11:12:23,0:09:25,Platform/Magento,$1.57
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-04-07,11:12:26,2022-04-07,11:18:01,0:05:35,,$0.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Lights Online,No,2022-04-07,11:18:53,2022-04-07,11:24:04,0:05:11,Platform/Magento,$0.86
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,11:24:08,2022-04-07,11:30:21,0:06:13,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$1.04
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,11:49:58,2022-04-07,13:11:37,1:21:39,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$13.61
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,13:21:30,2022-04-07,13:30:25,0:08:55,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$1.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,13:42:56,2022-04-07,14:38:35,0:55:39,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$9.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,14:54:36,2022-04-07,15:51:47,0:57:11,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$9.53
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,16:35:49,2022-04-07,17:49:05,1:13:16,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$12.21
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-04-07,18:14:44,2022-04-07,18:20:17,0:05:33,,$0.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,18:20:19,2022-04-07,18:29:48,0:09:29,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$1.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,18:38:38,2022-04-07,18:50:29,0:11:51,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$1.98
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-07,19:29:24,2022-04-07,20:14:22,0:44:58,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$7.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Flexispot,No,2022-04-08,8:14:26,2022-04-08,9:05:14,0:50:48,"Extractors/Complexity/Complex, Extractors/Extractor, Platform/Magento",$8.47
