day,email,order,qty,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales
15/04/2020,user324824000@email.com,55477213308,30,127.770.000,-2.847.800,0,124.922.200,0,0,0,0,124.922.200
16/04/2020,user394439345@email.com,55477213311,19,108.199.000,-7.834.900,0,100.364.100,0,0,0,0,100.364.100
17/04/2020,user242977280@email.com,55477213314,32,150.960.000,-8.634.800,0,142.325.200,0,0,0,0,142.325.200
18/04/2020,user150478000@email.com,55477213317,36,149.489.000,-4.469.900,-16.928.700,128.090.400,0,0,0,0,128.090.400
19/04/2020,user303346210@email.com,55477213320,48,199.040.000,-2.979.300,0,196.060.700,0,0,0,777.000,196.837.700
20/04/2020,user109454410@email.com,55477213323,33,127.280.000,-273.000,0,127.007.000,0,0,0,0,127.007.000
21/04/2020,user131308420@email.com,55477213326,37,150.319.000,-4.066.350,-9.741.000,136.511.650,290.000,0,0,0,136.801.650
22/04/2020,user143792095@email.com,55477213329,50,197.089.000,-2.579.900,0,194.509.100,870.000,0,0,0,195.379.100
23/04/2020,user108096125@email.com,55477213332,38,165.020.000,-5.124.000,0,159.896.000,0,0,0,777.000,160.673.000
24/04/2020,user78987405@email.com,55477213335,47,213.703.000,-8.533.450,0,205.169.550,870.000,0,0,777.000,206.816.550
25/04/2020,user88327590@email.com,55477213338,62,264.479.000,-8.615.250,-22.090.000,233.773.750,0,0,0,0,233.773.750
26/04/2020,user103821705@email.com,55477213341,13,57.249.000,-3.187.900,-3.900.000,50.161.100,290.000,0,0,699.300,51.150.400
27/04/2020,user140735195@email.com,55477213344,6,22.880.000,0,0,22.880.000,580.000,0,0,0,23.460.000
28/04/2020,user260858465@email.com,55477213347,2,7.680.000,-599.000,0,7.081.000,290.000,0,0,0,7.371.000
29/04/2020,user338748960@email.com,55477213350,7,31.190.000,-860.000,-15.327.000,15.003.000,290.000,0,0,777.000,16.070.000
30/04/2020,user225209170@email.com,55477213353,2,6.400.000,0,0,6.400.000,0,0,0,0,6.400.000
01/05/2020,user325700685@email.com,55477213356,6,20.378.000,-533.830,0,19.844.170,580.000,0,0,0,20.424.170
02/05/2020,user93822600@email.com,55477213359,5,21.760.000,-1.898.000,-19.500.000,362.000,580.000,0,0,0,942.000
03/05/2020,user337707360@email.com,55477213362,25,67.278.000,-3.685.200,0,63.592.800,0,0,0,0,63.592.800
04/05/2020,user218711070@email.com,55477213365,23,63.827.000,-3.475.650,-3.580.000,56.771.350,0,0,0,0,56.771.350
05/05/2020,user179951635@email.com,55477213368,19,50.970.000,-1.027.000,-1.790.000,48.153.000,0,0,0,0,48.153.000
06/05/2020,user26290225@email.com,55477213371,28,56.810.000,-483.300,0,56.326.700,0,0,0,0,56.326.700
07/05/2020,user59573990@email.com,55477213374,26,96.840.000,-9.591.000,0,87.249.000,0,0,0,0,87.249.000
08/05/2020,user347823715@email.com,55477213377,29,72.959.000,-2.868.900,-1.790.000,68.300.100,0,0,0,0,68.300.100
09/05/2020,user286826485@email.com,55477213380,46,104.590.000,-1.981.000,-3.580.000,99.029.000,0,0,0,0,99.029.000
10/05/2020,user153402280@email.com,55477213383,37,90.219.000,-3.622.600,0,86.596.400,0,0,0,0,86.596.400
11/05/2020,user149936320@email.com,55477213386,33,71.470.000,-1.879.500,0,69.590.500,0,0,0,0,69.590.500
12/05/2020,user355090480@email.com,55477213389,28,67.259.000,-1.664.700,-5.370.000,60.224.300,0,0,0,0,60.224.300
13/05/2020,user229332690@email.com,55477213392,40,82.049.000,-1.915.300,-13.682.000,66.451.700,0,0,0,0,66.451.700
14/05/2020,user99561180@email.com,55477213395,59,169.029.000,-2.844.000,-5.370.000,160.815.000,0,0,0,0,160.815.000
15/05/2020,user86289600@email.com,55477213398,42,112.010.000,-3.043.000,-1.790.000,107.177.000,0,0,0,0,107.177.000
16/05/2020,user392952480@email.com,55477213401,46,137.040.000,-2.711.800,-10.740.000,123.588.200,0,0,0,0,123.588.200
17/05/2020,user323559755@email.com,55477213404,35,82.090.000,-393.800,0,81.696.200,0,0,0,0,81.696.200
18/05/2020,user315835500@email.com,55477213407,24,87.849.000,-611.500,0,87.237.500,0,0,0,0,87.237.500
19/05/2020,user19912150@email.com,55477213410,32,100.910.000,-811.300,-23.001.500,77.097.200,0,0,0,0,77.097.200
20/05/2020,user100155920@email.com,55477213413,92,241.788.000,-6.493.600,0,235.294.400,0,0,0,0,235.294.400
21/05/2020,user126525555@email.com,55477213416,83,215.676.000,-4.131.100,0,211.544.900,0,0,0,0,211.544.900
22/05/2020,user182459835@email.com,55477213419,74,212.170.000,-6.192.200,-41.264.700,164.713.100,0,0,0,0,164.713.100
23/05/2020,user190277880@email.com,55477213422,59,149.050.000,-2.243.500,-5.240.000,141.566.500,0,0,0,0,141.566.500
24/05/2020,user304630415@email.com,55477213425,71,210.848.000,-4.146.600,-11.098.000,195.603.400,0,0,0,0,195.603.400
25/05/2020,user164173740@email.com,55477213428,77,227.287.000,-6.787.000,0,220.500.000,0,0,0,0,220.500.000
26/05/2020,user368352060@email.com,55477213431,82,202.568.000,-3.466.800,-14.051.500,185.049.700,0,0,0,0,185.049.700
27/05/2020,user293560325@email.com,55477213434,57,143.218.000,-2.685.000,0,140.533.000,0,0,0,0,140.533.000
28/05/2020,user78100695@email.com,55477213437,56,162.869.000,-5.584.800,-37.970.000,119.314.200,0,0,0,0,119.314.200
29/05/2020,user230484560@email.com,55477213440,82,214.179.000,-5.557.300,-5.370.000,203.251.700,0,0,0,0,203.251.700
30/05/2020,user46624865@email.com,55477213443,99,279.657.000,-7.602.800,-12.261.500,259.792.700,0,0,0,0,259.792.700
31/05/2020,user120517945@email.com,55477213446,61,180.026.000,-4.779.300,0,175.246.700,0,0,0,0,175.246.700
01/06/2020,user348820165@email.com,55477213449,58,160.450.000,-5.563.900,-7.160.000,147.726.100,0,0,0,0,147.726.100
02/06/2020,user387887615@email.com,55477213452,62,172.807.000,-4.748.800,-30.359.500,137.698.700,0,0,0,0,137.698.700
03/06/2020,user321391095@email.com,55477213455,61,183.569.000,-4.947.500,0,178.621.500,0,0,0,0,178.621.500
04/06/2020,user338700930@email.com,55477213458,57,182.485.000,-3.850.230,-40.789.500,137.845.270,0,0,0,0,137.845.270
05/06/2020,user90763805@email.com,55477213461,63,209.818.000,-5.038.600,0,204.779.400,0,0,0,0,204.779.400
06/06/2020,user352451380@email.com,55477213464,69,205.009.000,-2.805.800,0,202.203.200,0,0,0,0,202.203.200
07/06/2020,user68948955@email.com,55477213467,62,182.587.000,-4.257.200,0,178.329.800,0,0,0,0,178.329.800
08/06/2020,user351713945@email.com,55477213470,68,186.010.000,-4.102.000,-35.229.000,146.679.000,0,0,0,0,146.679.000
09/06/2020,user364682495@email.com,55477213473,56,193.448.000,-6.313.300,0,187.134.700,0,0,0,0,187.134.700
10/06/2020,user331695505@email.com,55477213476,51,142.338.000,-3.615.800,-30.206.000,108.516.200,0,0,0,0,108.516.200
11/06/2020,user311293920@email.com,55477213479,66,199.697.000,-3.169.100,-36.035.500,160.492.400,0,0,0,0,160.492.400
12/06/2020,user220920470@email.com,55477213482,60,185.609.000,-7.092.300,0,178.516.700,0,0,0,0,178.516.700
13/06/2020,user211660290@email.com,55477213485,54,176.107.000,-6.338.000,0,169.769.000,0,0,0,0,169.769.000
14/06/2020,user117814240@email.com,55477213488,43,106.268.000,-1.134.000,0,105.134.000,0,0,0,0,105.134.000
15/06/2020,user50781740@email.com,55477213491,60,186.959.000,-3.213.000,0,183.746.000,0,0,0,0,183.746.000
16/06/2020,user52962880@email.com,55477213494,51,134.929.000,-3.837.800,-33.556.500,97.534.700,0,0,0,0,97.534.700
17/06/2020,user195114710@email.com,55477213497,35,86.929.000,-1.949.100,-1.790.000,83.189.900,0,0,0,0,83.189.900
18/06/2020,user143488345@email.com,55477213500,49,124.108.000,-1.885.800,0,122.222.200,0,0,0,0,122.222.200
19/06/2020,user256999410@email.com,55477213503,44,107.638.000,-2.297.300,0,105.340.700,0,0,0,0,105.340.700
20/06/2020,user376689520@email.com,55477213506,43,119.188.000,-3.414.800,-62.918.500,52.854.700,0,0,0,0,52.854.700
21/06/2020,user342727450@email.com,55477213509,50,125.818.000,-2.678.030,0,123.139.970,0,0,0,0,123.139.970
22/06/2020,user404822280@email.com,55477213512,33,81.938.000,-2.111.000,0,79.827.000,0,0,0,0,79.827.000
23/06/2020,user20710655@email.com,55477213515,31,99.898.000,-3.109.800,-13.340.500,83.447.700,0,0,0,0,83.447.700
24/06/2020,user106633055@email.com,55477213518,9,42.859.000,0,0,42.859.000,0,0,0,0,42.859.000
25/06/2020,user190231230@email.com,55477213521,13,112.836.000,-5.389.800,-22.474.500,84.971.700,0,0,0,0,84.971.700
26/06/2020,user127760090@email.com,55477213524,15,75.656.000,-420.000,0,75.236.000,0,0,0,0,75.236.000
27/06/2020,user177036000@email.com,55477213527,16,90.068.000,-2.621.000,0,87.447.000,0,0,0,0,87.447.000
28/06/2020,user266901025@email.com,55477213530,17,65.588.000,-413.000,0,65.175.000,0,0,0,0,65.175.000
29/06/2020,user27578045@email.com,55477213533,19,80.469.000,-1.567.500,0,78.901.500,0,0,0,0,78.901.500
30/06/2020,user112221250@email.com,55477213536,12,40.388.000,-2.980.800,-57.621.200,-20.214.000,0,0,0,0,-20.214.000
01/07/2020,user275841320@email.com,55477213539,18,80.160.000,-2.120.000,0,78.040.000,0,0,0,0,78.040.000
02/07/2020,user20046885@email.com,55477213542,21,90.829.000,-4.290.000,0,86.539.000,0,0,0,0,86.539.000
03/07/2020,user397529630@email.com,55477213545,18,83.140.000,-1.560.000,0,81.580.000,0,0,0,0,81.580.000
04/07/2020,user88195765@email.com,55477213548,29,138.550.000,-5.605.000,-19.379.000,113.566.000,0,0,0,0,113.566.000
05/07/2020,user276526460@email.com,55477213551,21,95.887.000,-2.541.430,0,93.345.570,0,0,0,0,93.345.570
06/07/2020,user390251615@email.com,55477213554,17,91.450.000,-5.523.000,0,85.927.000,0,0,0,0,85.927.000
07/07/2020,user88648315@email.com,55477213557,27,120.844.000,-3.017.730,-25.953.000,91.873.270,0,0,0,0,91.873.270
08/07/2020,user258289255@email.com,55477213560,17,80.649.000,-1.590.000,0,79.059.000,0,0,0,0,79.059.000
09/07/2020,user201240370@email.com,55477213563,18,96.588.000,-4.775.500,-19.149.000,72.663.500,0,0,0,0,72.663.500
10/07/2020,user88191925@email.com,55477213566,19,92.598.000,-3.923.000,0,88.675.000,0,0,0,0,88.675.000
11/07/2020,user24031385@email.com,55477213569,22,109.685.000,-4.854.230,-16.815.000,88.015.770,0,0,0,0,88.015.770
12/07/2020,user263514260@email.com,55477213572,17,96.596.000,-9.230.480,0,87.365.520,0,0,0,0,87.365.520
13/07/2020,user190490300@email.com,55477213575,17,115.748.000,-7.689.000,-23.713.070,84.345.930,0,0,0,0,84.345.930
14/07/2020,user243429940@email.com,55477213578,23,136.875.000,-2.780.000,0,134.095.000,0,0,0,0,134.095.000
15/07/2020,user1469120@email.com,55477213581,16,65.884.000,-877.500,0,65.006.500,0,0,0,0,65.006.500
16/07/2020,user336595960@email.com,55477213584,18,127.638.000,-10.080.000,0,117.558.000,0,0,0,0,117.558.000
17/07/2020,user313412275@email.com,55477213587,15,74.355.000,-977.800,-1.950.000,71.427.200,0,0,0,0,71.427.200
18/07/2020,user234414870@email.com,55477213590,19,89.749.000,-2.971.500,-31.662.450,55.115.050,0,0,0,0,55.115.050
19/07/2020,user145360535@email.com,55477213593,16,79.445.000,-2.474.800,0,76.970.200,0,0,0,0,76.970.200
20/07/2020,user172773175@email.com,55477213596,19,80.288.000,-1.000.000,0,79.288.000,0,0,0,0,79.288.000
21/07/2020,user60998165@email.com,55477213599,28,126.396.000,-1.745.860,0,124.650.140,0,0,0,0,124.650.140
22/07/2020,user262439455@email.com,55477213602,29,108.246.000,-2.550.000,-22.998.000,82.698.000,0,0,0,0,82.698.000
23/07/2020,user127531070@email.com,55477213605,32,172.146.000,-7.359.550,0,164.786.450,0,0,0,0,164.786.450
24/07/2020,user118787090@email.com,55477213608,32,154.176.000,-5.725.000,-14.108.500,134.342.500,0,0,0,0,134.342.500
25/07/2020,user149957655@email.com,55477213611,39,161.938.000,-3.682.500,0,158.255.500,0,0,0,0,158.255.500
26/07/2020,user197103005@email.com,55477213614,30,160.687.000,-4.725.000,-13.399.000,142.563.000,0,0,0,0,142.563.000
27/07/2020,user127242870@email.com,55477213617,39,171.278.000,-3.968.000,-6.199.000,161.111.000,0,0,0,0,161.111.000
28/07/2020,user255914875@email.com,55477213620,31,152.129.000,-5.628.000,0,146.501.000,0,0,0,0,146.501.000
29/07/2020,user327874320@email.com,55477213623,34,162.916.000,-3.648.000,0,159.268.000,0,0,0,0,159.268.000
30/07/2020,user205059365@email.com,55477213626,37,143.329.000,-2.600.100,-26.847.500,113.881.400,0,0,0,0,113.881.400
31/07/2020,user298520860@email.com,55477213629,35,153.499.000,-5.592.500,-2.500.000,145.406.500,0,0,0,0,145.406.500
01/08/2020,user192316125@email.com,55477213632,49,180.668.000,-2.653.000,-6.750.000,171.265.000,0,0,0,0,171.265.000
02/08/2020,user112579150@email.com,55477213635,42,138.339.000,-3.350.930,0,134.988.070,0,0,0,0,134.988.070
03/08/2020,user248868510@email.com,55477213638,31,109.789.000,-3.147.500,0,106.641.500,0,0,0,0,106.641.500
04/08/2020,user204765100@email.com,55477213641,23,89.900.000,-1.500.000,-1.950.000,86.450.000,0,0,0,0,86.450.000
05/08/2020,user204780385@email.com,55477213644,30,107.147.000,-4.502.000,-23.250.000,79.395.000,0,0,0,0,79.395.000
06/08/2020,user184136040@email.com,55477213647,41,144.238.000,-2.800.000,-9.500.000,131.938.000,0,0,0,0,131.938.000
07/08/2020,user191891100@email.com,55477213650,46,153.567.000,-4.360.700,-2.500.000,146.706.300,0,0,0,0,146.706.300
08/08/2020,user198341940@email.com,55477213653,44,139.690.000,-4.640.500,-2.500.000,132.549.500,0,0,0,0,132.549.500
09/08/2020,user255814255@email.com,55477213656,39,140.598.000,-2.680.000,0,137.918.000,0,0,0,0,137.918.000
10/08/2020,user401189220@email.com,55477213659,27,101.489.000,-3.075.000,0,98.414.000,0,0,0,0,98.414.000
11/08/2020,user27254495@email.com,55477213662,38,127.489.000,-311.500,-26.489.000,100.688.500,0,0,0,0,100.688.500
12/08/2020,user218017720@email.com,55477213665,29,110.897.000,-7.191.050,0,103.705.950,0,0,0,0,103.705.950
13/08/2020,user269390645@email.com,55477213668,37,122.920.000,-3.389.000,-16.463.500,103.067.500,0,0,0,0,103.067.500
14/08/2020,user199091485@email.com,55477213671,28,94.450.000,-1.918.000,-12.800.000,79.732.000,0,0,0,0,79.732.000
15/08/2020,user240876170@email.com,55477213674,38,146.699.000,-3.874.800,0,142.824.200,0,0,0,0,142.824.200
16/08/2020,user333343910@email.com,55477213677,33,127.689.000,-2.945.000,0,124.744.000,0,0,0,0,124.744.000
17/08/2020,user167861650@email.com,55477213680,48,180.949.000,-5.019.850,-22.465.000,153.464.150,0,0,0,0,153.464.150
18/08/2020,user255129405@email.com,55477213683,39,125.890.000,-2.550.000,0,123.340.000,0,0,0,0,123.340.000
19/08/2020,user291899730@email.com,55477213686,24,76.660.000,-1.038.300,0,75.621.700,0,0,0,0,75.621.700
20/08/2020,user198914210@email.com,55477213689,29,113.778.000,-1.865.000,0,111.913.000,0,0,0,0,111.913.000
21/08/2020,user236680460@email.com,55477213692,33,97.960.000,-1.175.000,-6.950.000,89.835.000,0,0,0,0,89.835.000
22/08/2020,user125772535@email.com,55477213695,60,212.060.000,-2.183.000,-48.504.000,161.373.000,0,0,0,0,161.373.000
23/08/2020,user158981640@email.com,55477213698,51,178.757.000,-1.495.000,0,177.262.000,0,0,0,0,177.262.000
24/08/2020,user240069910@email.com,55477213701,21,83.210.000,-3.997.000,0,79.213.000,0,0,0,0,79.213.000
25/08/2020,user230698060@email.com,55477213704,20,66.710.000,-1.578.000,0,65.132.000,0,0,0,0,65.132.000
26/08/2020,user193557000@email.com,55477213707,26,87.999.000,-2.225.000,-23.090.000,62.684.000,0,0,0,0,62.684.000
27/08/2020,user79184560@email.com,55477213710,27,106.438.000,-1.850.000,0,104.588.000,0,0,0,0,104.588.000
28/08/2020,user203498250@email.com,55477213713,15,55.620.000,-675.000,0,54.945.000,0,0,0,0,54.945.000
29/08/2020,user173649115@email.com,55477213716,42,163.990.000,-3.103.600,-4.900.000,155.986.400,0,0,0,0,155.986.400
30/08/2020,user291500665@email.com,55477213719,45,162.390.000,-1.708.000,-5.900.000,154.782.000,0,0,0,0,154.782.000
31/08/2020,user354009200@email.com,55477213722,21,59.240.000,-1.197.000,0,58.043.000,0,0,0,0,58.043.000
01/09/2020,user365479110@email.com,55477213725,40,138.170.000,-2.430.000,-52.100.000,83.640.000,0,0,0,0,83.640.000
02/09/2020,user36182130@email.com,55477213728,28,95.890.000,-2.773.000,0,93.117.000,0,0,0,0,93.117.000
03/09/2020,user253385640@email.com,55477213731,33,136.350.000,-3.226.500,-29.330.000,103.793.500,0,0,0,0,103.793.500
04/09/2020,user256501230@email.com,55477213734,26,75.880.000,-500.000,0,75.380.000,0,0,0,0,75.380.000
05/09/2020,user212754135@email.com,55477213737,47,179.779.000,-3.048.930,0,176.730.070,0,0,0,0,176.730.070
06/09/2020,user275094330@email.com,55477213740,49,184.310.000,-4.414.000,0,179.896.000,0,0,0,0,179.896.000
07/09/2020,user158794305@email.com,55477213743,44,158.320.000,-3.865.000,0,154.455.000,0,0,0,0,154.455.000
08/09/2020,user294099975@email.com,55477213746,31,110.740.000,-917.000,-36.900.000,72.923.000,0,0,0,0,72.923.000
09/09/2020,user223848765@email.com,55477213749,31,98.340.000,-1.518.300,0,96.821.700,0,0,0,0,96.821.700
10/09/2020,user143754215@email.com,55477213752,33,122.090.000,-2.670.500,0,119.419.500,0,0,0,0,119.419.500
11/09/2020,user151432580@email.com,55477213755,45,155.330.000,-6.240.000,-2.500.000,146.590.000,0,0,0,0,146.590.000
12/09/2020,user138296610@email.com,55477213758,49,145.829.000,-2.184.000,-1.950.000,141.695.000,0,0,0,0,141.695.000
13/09/2020,user55636610@email.com,55477213761,69,233.757.000,-5.072.500,-68.425.000,160.259.500,0,0,0,0,160.259.500
14/09/2020,user321525340@email.com,55477213764,52,164.179.000,-2.215.500,0,161.963.500,0,0,0,0,161.963.500
15/09/2020,user9714000@email.com,55477213767,56,182.350.000,-3.270.500,0,179.079.500,0,0,0,0,179.079.500
16/09/2020,user295365015@email.com,55477213770,37,96.300.000,-1.735.500,-34.257.500,60.307.000,0,0,0,0,60.307.000
17/09/2020,user233430870@email.com,55477213773,29,72.400.000,-1.216.500,0,71.183.500,0,0,0,0,71.183.500
18/09/2020,user376061235@email.com,55477213776,38,101.099.000,-1.942.500,0,99.156.500,0,0,0,0,99.156.500
19/09/2020,user262983460@email.com,55477213779,44,149.450.000,-4.874.000,0,144.576.000,0,0,0,0,144.576.000
20/09/2020,user236393875@email.com,55477213782,43,115.287.000,-1.014.000,0,114.273.000,0,0,0,0,114.273.000
21/09/2020,user216671855@email.com,55477213785,41,120.199.000,-2.469.000,0,117.730.000,0,0,0,0,117.730.000
22/09/2020,user134246665@email.com,55477213788,34,107.290.000,-4.101.000,-8.250.000,94.939.000,0,0,0,0,94.939.000
23/09/2020,user301089065@email.com,55477213791,51,161.990.000,-3.450.500,-15.505.000,143.034.500,0,0,0,0,143.034.500
24/09/2020,user134584270@email.com,55477213794,41,153.689.000,-8.334.000,-7.560.000,137.795.000,0,0,0,0,137.795.000
25/09/2020,user161506205@email.com,55477213797,31,96.510.000,-2.521.500,-1.950.000,92.038.500,0,0,0,0,92.038.500
26/09/2020,user173632575@email.com,55477213800,49,138.350.000,-2.413.000,0,135.937.000,0,0,0,0,135.937.000
27/09/2020,user35404310@email.com,55477213803,58,164.950.000,-3.118.500,-1.950.000,159.881.500,0,0,0,0,159.881.500
28/09/2020,user124034825@email.com,55477213806,49,121.290.000,-3.853.000,0,117.437.000,0,0,0,0,117.437.000
29/09/2020,user189352755@email.com,55477213809,36,126.348.000,-682.500,0,125.665.500,0,0,0,0,125.665.500
30/09/2020,user222001285@email.com,55477213812,49,142.650.000,-4.777.500,-32.696.000,105.176.500,0,0,0,0,105.176.500
01/10/2020,user372453650@email.com,55477213815,52,167.638.000,-3.093.000,0,164.545.000,0,0,0,0,164.545.000
02/10/2020,user205781475@email.com,55477213818,57,161.749.000,-2.422.500,0,159.326.500,0,0,0,0,159.326.500
03/10/2020,user17962185@email.com,55477213821,63,206.459.000,-4.892.500,0,201.566.500,0,0,0,0,201.566.500
04/10/2020,user13302440@email.com,55477213824,76,238.060.000,-11.154.800,0,226.905.200,0,0,0,0,226.905.200
05/10/2020,user167232655@email.com,55477213827,52,165.540.000,-7.547.100,-1.950.000,156.042.900,0,0,0,0,156.042.900
06/10/2020,user317834880@email.com,55477213830,34,90.740.000,-1.228.500,-1.950.000,87.561.500,0,0,0,0,87.561.500
07/10/2020,user195425570@email.com,55477213833,44,128.900.000,-6.566.500,-12.710.000,109.623.500,0,0,0,0,109.623.500
08/10/2020,user95746310@email.com,55477213836,44,156.040.000,-6.232.500,-3.900.000,145.907.500,0,0,0,0,145.907.500
09/10/2020,user332764260@email.com,55477213839,35,120.989.000,-726.000,0,120.263.000,0,0,0,0,120.263.000
10/10/2020,user358583080@email.com,55477213842,34,95.840.000,-935.000,-26.253.500,68.651.500,0,0,0,0,68.651.500
11/10/2020,user403691585@email.com,55477213845,46,153.320.000,-5.871.000,0,147.449.000,0,0,0,0,147.449.000
