Purchase date,Approved date,Released date,Counterpart email,Buyer document,Transaction description,Reference code,Mercadopago operation ID,Operation status,Operation status detail,Operation type,Transaction amount,Mercadopago fee,Third party marketplace fee,Shipping cost,Discount to your counterpart,Received amount,Installment,Payment type,Refunded amount,Refund operator,Claim ID,Chargeback ID,Marketplace,Online business sale number,Financing fee,Ticket number
27/11/2023 9:52,27/11/2023 9:52,15/12/2023 9:52,user5443V@email.com,,Purchase in Mundo Tecno®️,roFUKBtdoU4IBGaBwdOB2fBt2,67521635223,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,debit_card,0,,,,NONE,13629332196,0,
27/11/2023 9:49,27/11/2023 9:49,15/12/2023 9:49,user2453W@email.com,,Purchase in Mundo Tecno®️,rNGXdj9vV2l09xeQMZvLRqqOd,67521536887,approved,accredited,regular_payment,24500,-1004.5,0,0,0,23397.5,1,debit_card,0,,,,NONE,13629206482,0,
27/11/2023 9:40,27/11/2023 9:40,15/12/2023 9:40,user5159F@email.com,,Purchase in Mundo Tecno®️,r03asNhTwRWI5QS9xXatq8fZU,67705993478,approved,accredited,regular_payment,24900,-1020.9,0,0,0,23281.5,1,credit_card,0,,,,NONE,13629053998,0,
27/11/2023 9:38,27/11/2023 9:38,15/12/2023 9:38,user3306L@email.com,,Purchase in Mundo Tecno®️,r7SwsNC8WUHDetfsWIs67hfSN,67521012905,approved,accredited,regular_payment,19500,-799.5,0,0,0,18232.5,1,credit_card,0,,,,NONE,13629033246,0,
27/11/2023 9:27,27/11/2023 9:27,15/12/2023 9:27,user2177F@email.com,CUIT 2718383,Purchase in Mundo Tecno®️,rG2FeevFCMUAeZesc2Pqjqnve,67520535407,approved,accredited,regular_payment,7500,-307.5,0,0,0,6787.5,1,account_money,0,,,,NONE,13625294051,0,
27/11/2023 9:24,27/11/2023 9:24,15/12/2023 9:24,user6390V@email.com,,Purchase in Mundo Tecno®️,rXoyWLd1FMFCvV404dkDy4fgN,67520369979,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,account_money,0,,,,NONE,13628752072,0,
27/11/2023 9:23,27/11/2023 9:23,15/12/2023 9:23,user4950M@email.com,CUIT 2722042,Purchase in Mundo Tecno®️,rAWJx93VdtwzYPes9qsrOeEFB,67520430377,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,account_money,0,,,,NONE,13625206389,0,
27/11/2023 9:02,27/11/2023 9:02,15/12/2023 9:02,user7476L@email.com,CUIT 2706279,Purchase in Mundo Tecno®️,rAfhc0z7u9RCfKPTnAiJToRzf,67704465614,approved,accredited,regular_payment,7500,-307.5,0,0,0,7162.5,1,credit_card,0,,,,NONE,13624853073,0,
27/11/2023 9:01,27/11/2023 9:01,15/12/2023 9:01,user8943W@email.com,,Purchase in Mundo Tecno®️,rNOKduirTerIs0TP1Numca0LK,67704491236,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13624828221,0,
27/11/2023 9:00,,,user8631J@email.com,,Purchase in Mundo Tecno®️,recvf7eVMgp8UBCvIDVJf1NLz,67704385764,cancelled,expired,regular_payment,19000,0,0,0,0,0,1,ticket,0,,,,NONE,13624802513,0,
27/11/2023 8:51,27/11/2023 8:51,15/12/2023 8:51,user7691T@email.com,,Purchase in Mundo Tecno®️,ro31OFbJZIVEOjGLavOTlrkRg,67704274376,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,debit_card,0,,,,NONE,13624675465,0,
27/11/2023 8:33,27/11/2023 8:33,15/12/2023 8:33,user5071H@email.com,,Purchase in Mundo Tecno®️,r14fvV0vg3cV5ENIcpzv2kWpH,67518739643,approved,accredited,regular_payment,29000,-1189,0,0,0,27695,1,account_money,0,,,,NONE,13627934082,0,
27/11/2023 8:27,27/11/2023 8:27,15/12/2023 8:27,user9144Q@email.com,CUIT 2722675,Purchase in Mundo Tecno®️,rKY9cCT964VMHuch3i0mWohp9,67703531144,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13627867182,0,
27/11/2023 8:25,,,user4710N@email.com,,Purchase in Mundo Tecno®️,rrUSOCYdWXTIzur02JfyT2Qv4,67518674329,cancelled,expired,regular_payment,29000,0,0,0,0,0,1,ticket,0,,,,NONE,13627832604,0,
27/11/2023 8:02,27/11/2023 8:02,15/12/2023 8:02,user3306D@email.com,,Purchase in Mundo Tecno®️,rBXrGAPRqWJLipthXJhE5RyqJ,67702936360,approved,accredited,regular_payment,20890,-856.49,0,0,0,19636.6,1,digital_currency,0,,,,NONE,13624010967,0,
27/11/2023 8:00,27/11/2023 8:00,15/12/2023 8:00,user8575W@email.com,CUIL 2717332,Purchase in Mundo Tecno®️,rLmak9w75FQyW3K5lNfFBfut4,67702769716,approved,accredited,regular_payment,22500,-922.5,0,0,0,20925,1,credit_card,0,,,,NONE,13623999991,0,
27/11/2023 7:53,27/11/2023 7:53,27/11/2023 17:56,user5806P@email.com,,Purchase in Mundo Tecno®️,rzUL9o8JcG5sXwykREnKYhyZn,67702627764,refunded,refunded,regular_payment,24500,-1004.5,0,0,0,22907.5,1,credit_card,24500,Mar Alt,,,NONE,13623910369,0,
27/11/2023 7:45,27/11/2023 10:11,15/12/2023 10:11,user2245W@email.com,,Purchase in Mundo Tecno®️,rLkBepalMR2v1W0KdrYEiPbsa,67702628118,approved,accredited,regular_payment,17500,-717.5,0,0,0,16362.5,1,ticket,0,,,,NONE,13627369984,0,
27/11/2023 7:22,27/11/2023 7:22,15/12/2023 7:22,user5742L@email.com,,Purchase in Mundo Tecno®️,rjddxIyEYpwsUJuuDLQtvpO7K,67702058464,approved,accredited,regular_payment,10965,-449.57,0,0,0,10471.57,1,credit_card,0,,,,NONE,13623619699,0,
27/11/2023 7:15,27/11/2023 7:15,15/12/2023 7:15,user2830V@email.com,CUIT 2013799,Purchase in Mundo Tecno®️,rn39kSScHrQ3X7uDyzY5luQRy,67701905276,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,account_money,0,,,,NONE,13623560525,0,
27/11/2023 7:02,27/11/2023 7:02,15/12/2023 7:02,user3657Y@email.com,,Purchase in Mundo Tecno®️,rHxXUv2hQVuKnhnyI2VZtafRB,67516747383,approved,accredited,regular_payment,17500,-717.5,0,0,0,16362.5,1,debit_card,0,,,,NONE,13626986964,0,
27/11/2023 6:46,27/11/2023 6:46,15/12/2023 6:46,user3426H@email.com,,Purchase in Mundo Tecno®️,r6KaIOF9j2RGD8CuIE9zRZiHN,67701409746,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,account_money,0,,,,NONE,13623367379,0,
27/11/2023 0:27,27/11/2023 0:27,15/12/2023 0:27,user3256N@email.com,,Purchase in Mundo Tecno®️,r3I2eklDE6I7034AhNqNtV3zw,67698043696,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,debit_card,0,,,,NONE,13625665950,0,
26/11/2023 23:44,26/11/2023 23:44,14/12/2023 23:44,user9444M@email.com,,Purchase in Mundo Tecno®️,rFkgJWu8gu1G6djyVZcF7pYVl,67512292371,approved,accredited,regular_payment,7500,-307.5,0,0,0,7162.5,1,account_money,0,,,,NONE,13621683461,0,
26/11/2023 23:30,26/11/2023 23:30,14/12/2023 23:30,user8715U@email.com,,Purchase in Mundo Tecno®️,rrT0fG4JCRCNp5PRxz0vOesHp,67511872641,approved,accredited,regular_payment,6900,-282.9,0,0,0,6589.5,1,debit_card,0,,,,NONE,13625033924,0,
26/11/2023 23:17,26/11/2023 23:17,14/12/2023 23:17,user5422F@email.com,CUIL 2711359,Purchase in Mundo Tecno®️,rSXQb4B1fwMYIKHUxEC0bHDTD,67511395739,approved,accredited,regular_payment,14620,-599.42,0,0,0,13962.1,1,credit_card,0,,,,NONE,13621337313,0,
26/11/2023 23:17,26/11/2023 23:17,14/12/2023 23:17,user1209F@email.com,,Purchase in Mundo Tecno®️,riBgjxxjcKt4Vz44mLnxhy8Ci,67696323208,approved,accredited,regular_payment,29000,-1189,0,0,0,27695,1,debit_card,0,,,,NONE,13624856284,0,
26/11/2023 22:58,26/11/2023 22:58,14/12/2023 22:58,user4699U@email.com,,Purchase in Mundo Tecno®️,rqErW0cJIEdTs1zitx9i5v5uF,67510781931,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13621036581,0,
26/11/2023 22:41,26/11/2023 22:41,14/12/2023 22:41,user1935P@email.com,,Purchase in Mundo Tecno®️,ryE6fxDhn3dO5eTDuJwC8TuYA,67695162720,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,credit_card,0,,,,NONE,13624306796,0,
26/11/2023 22:23,26/11/2023 22:23,14/12/2023 22:23,user4687U@email.com,,Purchase in Mundo Tecno®️,rA0FKNuIGY2PjxcqFSFCRfMBV,67694367876,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,credit_card,0,,,,NONE,13620455353,0,
26/11/2023 22:18,26/11/2023 22:18,14/12/2023 22:18,user1766L@email.com,,Purchase in Mundo Tecno®️,rca8t2cGo8OXvGJHXmAn4w13S,67694280566,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13620373213,0,
26/11/2023 22:09,26/11/2023 22:09,14/12/2023 22:09,user3923A@email.com,,Purchase in Mundo Tecno®️,rx2FfzTfKlx9bVuBh39KwMdoU,67693966202,approved,accredited,regular_payment,6900,-282.9,0,0,0,6486,1,account_money,0,,,,NONE,13620205865,0,
26/11/2023 21:30,26/11/2023 21:30,14/12/2023 21:30,user3435Y@email.com,,Purchase in Mundo Tecno®️,rcCPpXZNTvI0c2UIeHusal7Fm,67507251959,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13619426623,0,
26/11/2023 21:29,26/11/2023 21:29,14/12/2023 21:29,user1666O@email.com,,Purchase in Mundo Tecno®️,r6nb2KPSz4f8ZMAHs9WLI2Ku2,67507304533,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,account_money,0,,,,NONE,13622909732,0,
26/11/2023 21:26,26/11/2023 21:27,14/12/2023 21:27,user4087Y@email.com,,Purchase in Mundo Tecno®️,rcKiJYBn39IO0gz6R1UIShjO1,67507202591,approved,accredited,regular_payment,19500,-799.5,0,0,0,18622.5,1,credit_card,0,,,,NONE,13622865912,0,
26/11/2023 20:47,26/11/2023 20:47,14/12/2023 20:47,user8844F@email.com,,Purchase in Mundo Tecno®️,rJUGOjf7Sov2FqquAfEUBO0bd,67505287333,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,debit_card,0,,,,NONE,13621930260,0,
26/11/2023 20:43,26/11/2023 20:43,14/12/2023 20:43,user5830G@email.com,,Purchase in Mundo Tecno®️,r4iYcLzLKPGC2ut6YeiTQsDEU,67689954828,approved,accredited,regular_payment,7500,-307.5,0,0,0,7012.5,1,credit_card,0,,,,NONE,13618387685,0,
26/11/2023 20:29,26/11/2023 20:29,14/12/2023 20:29,user2118P@email.com,,Purchase in Mundo Tecno®️,r9uTaxiMqCbSCviTJe2Nz30WF,67689380152,approved,accredited,regular_payment,7900,-323.9,0,0,0,7386.5,1,debit_card,0,,,,NONE,13618072587,0,
26/11/2023 20:25,26/11/2023 20:25,14/12/2023 20:25,user3777E@email.com,,Purchase in Mundo Tecno®️,rFvXTiuSjYsk3yKCN8uaEeNqP,67504191361,approved,accredited,regular_payment,26500,-1086.5,0,0,0,24115,1,debit_card,0,,,,NONE,13617991111,0,
26/11/2023 20:22,26/11/2023 20:22,14/12/2023 20:22,user9979H@email.com,,Purchase in Mundo Tecno®️,rpjJN5esjQVdJpInBRhnSC14h,67504055601,approved,accredited,regular_payment,30890,-1266.49,0,0,0,29499.95,1,credit_card,0,,,,NONE,13621465906,0,
26/11/2023 20:11,,,user8786T@email.com,,Purchase in Mundo Tecno®️,rgpdTlXPVwLDaSeOxrhn5nvKQ,67503672503,cancelled,expired,regular_payment,29900,0,0,0,0,0,1,ticket,0,,,,NONE,13617690525,0,
26/11/2023 20:06,26/11/2023 20:06,14/12/2023 20:06,user1365K@email.com,,Purchase in Mundo Tecno®️,rhzC4RzXCRC9yupDYreQe3dMt,67503394945,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13621124938,0,
26/11/2023 20:00,26/11/2023 20:00,14/12/2023 20:00,user3132L@email.com,,Purchase in Mundo Tecno®️,rGT8WJiJ4FJS11ZE0dN80y0Pb,67688046296,approved,accredited,regular_payment,25000,-1025,0,0,0,23875,1,debit_card,0,,,,NONE,13617488759,0,
26/11/2023 20:00,26/11/2023 20:00,14/12/2023 20:00,user3406Y@email.com,,Purchase in Mundo Tecno®️,rckEE6SBmUmiCFD2AThjH7zS8,67503021837,approved,accredited,regular_payment,19000,-779,0,0,0,17195,1,credit_card,0,,,,NONE,13617475821,0,
26/11/2023 19:41,26/11/2023 19:41,14/12/2023 19:41,user7196H@email.com,,Purchase in Mundo Tecno®️,rM3KhJKBLrROjygCeS8Oi3E9W,67687212682,approved,accredited,regular_payment,36500,-1496.5,0,0,0,34127.5,1,credit_card,0,,,,NONE,13617117619,0,
26/11/2023 19:24,26/11/2023 19:24,14/12/2023 19:24,user9130T@email.com,,Purchase in Mundo Tecno®️,rd80ONEDPH6rIdo9wYlPXlVFz,67501577693,approved,accredited,regular_payment,35100,-1439.1,0,0,0,33520.5,1,credit_card,0,,,,NONE,13620330698,0,
26/11/2023 19:10,26/11/2023 19:10,14/12/2023 19:10,user5351A@email.com,,Purchase in Mundo Tecno®️,rwyfSiKJrFTmSHkpfi7D47WQN,67500965427,approved,accredited,regular_payment,17100,-701.1,0,0,0,15988.5,1,credit_card,0,,,,NONE,13616526019,0,
26/11/2023 18:53,26/11/2023 18:53,14/12/2023 18:53,user4885N@email.com,,Purchase in Mundo Tecno®️,rJgviR2XZpJ2XPFXCFyL3rzsD,67685167236,approved,accredited,regular_payment,19000,-779,0,0,0,18145,3,credit_card,0,,,,NONE,13619738622,0,
26/11/2023 18:38,26/11/2023 18:38,14/12/2023 18:38,user7419D@email.com,,Purchase in Mundo Tecno®️,r2mYH5lNAgIjSMBTxo7sG4JjF,67499810529,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,account_money,0,,,,NONE,13619487690,0,
26/11/2023 18:19,26/11/2023 18:19,14/12/2023 18:19,user3560S@email.com,,Purchase in Mundo Tecno®️,rA5MlYLqZU4tSdccfLqaF4Kwy,67499046363,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,debit_card,0,,,,NONE,13615610179,0,
26/11/2023 18:18,26/11/2023 18:18,14/12/2023 18:18,user1954P@email.com,CUIL 2304584,Purchase in Mundo Tecno®️,rFy8dl405CT1Hwtcb2MaDaDVB,67683868592,approved,accredited,regular_payment,12900,-528.9,0,0,0,12319.5,1,credit_card,0,,,,NONE,13615625329,0,
26/11/2023 18:14,26/11/2023 18:14,14/12/2023 18:14,user8518T@email.com,,Purchase in Mundo Tecno®️,rfl6XdSyA4HlFGIy3ps3vZvVh,67683716564,approved,accredited,regular_payment,19990,-819.59,0,0,0,18690.65,1,debit_card,0,,,,NONE,13619083198,0,
26/11/2023 17:50,26/11/2023 17:50,14/12/2023 17:50,user2091N@email.com,,Purchase in Mundo Tecno®️,ruPVI4QN9zBBbYh1wPiPbVkjt,67497878369,approved,accredited,regular_payment,25000,-1025,0,0,0,23875,1,account_money,0,,,,NONE,13618653306,0,
26/11/2023 17:43,26/11/2023 17:44,14/12/2023 17:44,user9738X@email.com,,Purchase in Mundo Tecno®️,rUevMjuSJiDrQG4xzXHN0rUJv,67497640181,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13615020627,0,
26/11/2023 17:39,26/11/2023 17:39,14/12/2023 17:39,user5263D@email.com,,Purchase in Mundo Tecno®️,rzKEe4G92eCb7J3P5e8UsvjDd,67497440571,approved,accredited,regular_payment,17500,-717.5,0,0,0,16712.5,1,debit_card,0,,,,NONE,13614944955,0,
26/11/2023 17:36,26/11/2023 17:37,14/12/2023 17:37,user4321S@email.com,CUIL 2022508,Purchase in Mundo Tecno®️,r13vJrv1e5cr4nVFauAFzGgj0,67682095810,approved,accredited,regular_payment,19000,-779,0,0,0,17765,1,credit_card,0,,,,NONE,13618433292,0,
26/11/2023 17:35,26/11/2023 17:35,14/12/2023 17:35,user3811K@email.com,,Purchase in Mundo Tecno®️,rsY0sQ934BxlntYFklMtxvd54,67682069390,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,credit_card,0,,,,NONE,13618397482,0,
26/11/2023 17:35,26/11/2023 17:35,14/12/2023 17:35,user9556L@email.com,,Purchase in Mundo Tecno®️,rnuRkIU1WuayIuJxXBgtmlBrO,67682122890,approved,accredited,regular_payment,6900,-282.9,0,0,0,6486,1,debit_card,0,,,,NONE,13618403564,0,
26/11/2023 16:59,26/11/2023 16:59,14/12/2023 16:59,user9516B@email.com,,Purchase in Mundo Tecno®️,rDdQazifU8PrUcOkCYZvEoIhd,67495903383,approved,accredited,regular_payment,6900,-282.9,0,0,0,6451.5,1,credit_card,0,,,,NONE,13614304345,0,
26/11/2023 16:50,26/11/2023 16:50,14/12/2023 16:50,user2110N@email.com,,Purchase in Mundo Tecno®️,rswFXd9KriK1Oybppz6WvQIml,67495740151,approved,accredited,regular_payment,6900,-282.9,0,0,0,6451.5,1,credit_card,0,,,,NONE,13614161471,0,
26/11/2023 16:22,26/11/2023 16:22,14/12/2023 16:22,user6066G@email.com,,Purchase in Mundo Tecno®️,rynhwbpyJxbszBuafhBjbRvxT,67494638815,approved,accredited,regular_payment,22500,-922.5,0,0,0,21487.5,1,debit_card,0,,,,NONE,13613719165,0,
26/11/2023 16:10,26/11/2023 16:10,14/12/2023 16:10,user8427T@email.com,,Purchase in Mundo Tecno®️,rqFbkUYSubMNdW4O9Kv5dwxDl,67679015410,approved,accredited,regular_payment,73950,-3031.95,0,0,0,69143.25,1,credit_card,0,,,,NONE,13617060038,0,
26/11/2023 16:01,26/11/2023 16:01,14/12/2023 16:01,user5753N@email.com,,Purchase in Mundo Tecno®️,r334f0g0A0ZwNza7fnLx38npv,67678730772,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13616910310,0,
26/11/2023 15:30,26/11/2023 15:30,14/12/2023 15:30,user3662G@email.com,,Purchase in Mundo Tecno®️,rxrqh9pgwL1iSMO9d3ND7mp7s,67677530042,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,account_money,0,,,,NONE,13616420766,0,
26/11/2023 15:11,26/11/2023 15:11,14/12/2023 15:11,user9807U@email.com,,Purchase in Mundo Tecno®️,rNmDzceNV4hhnft8vcvCd3JBi,67676875336,approved,accredited,regular_payment,17100,-701.1,0,0,0,16330.5,1,account_money,0,,,,NONE,13612599315,0,
26/11/2023 14:22,26/11/2023 14:22,14/12/2023 14:22,user8239H@email.com,CUIL 2710916,Purchase in Mundo Tecno®️,rXVOHF04HYJqdcESrw2K9F0nX,67675021786,approved,accredited,regular_payment,22500,-922.5,0,0,0,21487.5,1,account_money,0,,,,NONE,13611785563,0,
26/11/2023 14:08,26/11/2023 14:08,14/12/2023 14:08,user3380T@email.com,CUIT 2741097,Purchase in Mundo Tecno®️,ri2xISdH6wVwEcgCKD6uGSHcc,67674543504,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,debit_card,0,,,,NONE,13611552101,0,
26/11/2023 13:42,26/11/2023 13:42,14/12/2023 13:42,user1515B@email.com,,Purchase in Mundo Tecno®️,rKP4xyKwzCVKYTHQpOnJV0v3F,67488692921,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,credit_card,0,,,,NONE,13614590808,0,
26/11/2023 13:36,26/11/2023 13:36,14/12/2023 13:36,user1526A@email.com,,Purchase in Mundo Tecno®️,rSCRZjTRb7dEoE2Ye0vo0rhXO,67488344883,approved,accredited,regular_payment,19900,-815.9,0,0,0,18606.5,1,credit_card,0,,,,NONE,13614444662,0,
26/11/2023 13:35,26/11/2023 13:35,14/12/2023 13:35,user7233G@email.com,,Purchase in Mundo Tecno®️,rKMkFos4fCG9yX1fkaXAudPw6,67673276514,approved,accredited,regular_payment,9500,-389.5,0,0,0,8930,1,account_money,0,,,,NONE,13614452892,0,
26/11/2023 13:35,,,user6663I@email.com,,Purchase in Mundo Tecno®️,rSCRZjTRb7dEoE2Ye0vo0rhXO,67673179384,rejected,cc_rejected_insufficient_amount,regular_payment,19900,0,0,0,0,0,1,credit_card,0,,,,NONE,13614444662,0,
26/11/2023 13:30,26/11/2023 13:30,14/12/2023 13:30,user8305J@email.com,,Purchase in Mundo Tecno®️,rkVMGxkK8KTF7vmkwTLlvVoNW,67673050502,approved,accredited,regular_payment,9500,-389.5,0,0,0,9072.5,1,account_money,0,,,,NONE,13614346830,0,
26/11/2023 13:27,26/11/2023 13:27,14/12/2023 13:27,user3849X@email.com,,Purchase in Mundo Tecno®️,rzT3ad1iP5B7bXXCLxqheBi7L,67488026693,approved,accredited,regular_payment,6900,-282.9,0,0,0,6486,1,account_money,0,,,,NONE,13610767005,0,
26/11/2023 13:22,26/11/2023 13:22,14/12/2023 13:22,user4995D@email.com,,Purchase in Mundo Tecno®️,r7JQs5DRl3RtjiWDSn40cardE,67672521216,approved,accredited,regular_payment,24500,-1004.5,0,0,0,23397.5,2,credit_card,0,,,,NONE,13614167398,0,
26/11/2023 12:58,26/11/2023 12:58,14/12/2023 12:58,user5372J@email.com,,Purchase in Mundo Tecno®️,rloc5oyegyZjYLnIeI3hQ7bgE,67486479819,approved,accredited,regular_payment,19000,-779,0,0,0,17860,1,credit_card,0,,,,NONE,13613651792,0,
26/11/2023 12:57,26/11/2023 12:57,14/12/2023 12:57,user4619N@email.com,,Purchase in Mundo Tecno®️,rteLpkz8YE1CCL6AfgN5LG83q,67671419106,approved,accredited,regular_payment,23220,-952.02,0,0,0,21710.7,1,credit_card,0,,,,NONE,13613645818,0,
26/11/2023 12:49,26/11/2023 12:49,14/12/2023 12:49,user4809G@email.com,,Purchase in Mundo Tecno®️,rvd9lqPMLK5ZhzeHH1EdzGQLa,67670879784,approved,accredited,regular_payment,22500,-922.5,0,0,0,20475,1,credit_card,0,,,,NONE,13609922645,0,
26/11/2023 12:46,26/11/2023 12:46,14/12/2023 12:46,user1860N@email.com,,Purchase in Mundo Tecno®️,rUfSENGuJ57y9VV4A89m3A0Bd,67670820724,approved,accredited,regular_payment,17500,-717.5,0,0,0,16712.5,1,account_money,0,,,,NONE,13613373942,0,
26/11/2023 12:33,26/11/2023 12:33,14/12/2023 12:33,user5425R@email.com,,Purchase in Mundo Tecno®️,rGTUKP1Hqw9n63mupkeiJEtom,67485358101,approved,accredited,regular_payment,12900,-528.9,0,0,0,12126,1,debit_card,0,,,,NONE,13613046016,0,
26/11/2023 12:22,26/11/2023 12:22,14/12/2023 12:22,user8092W@email.com,CUIT 2014968,Purchase in Mundo Tecno®️,rnckP12CxKboiEq6fv1jSxVPn,67484720493,approved,accredited,regular_payment,9500,-389.5,0,0,0,8835,1,credit_card,0,,,,NONE,13612818630,0,
26/11/2023 12:17,26/11/2023 12:17,14/12/2023 12:17,user8113H@email.com,,Purchase in Mundo Tecno®️,rjdlXO5RZE8iGMNTn39K1Xky1,67484524325,approved,accredited,regular_payment,12900,-528.9,0,0,0,12319.5,1,credit_card,0,,,,NONE,13609184073,0,
26/11/2023 12:16,26/11/2023 12:16,14/12/2023 12:16,user1428F@email.com,CUIL 2718826,Purchase in Mundo Tecno®️,rTojTnMrGaskjkFdz3gGEeMsU,67484396905,approved,accredited,regular_payment,6900,-282.9,0,0,0,6486,1,account_money,0,,,,NONE,13609162143,0,
26/11/2023 12:13,,,user2646I@email.com,CUIT 2014968,Purchase in Mundo Tecno®️,rxuLOGt1DRJzgSFnbxzlie5St,67669080152,rejected,cc_rejected_insufficient_amount,regular_payment,9500,0,0,0,0,0,1,credit_card,0,,,,NONE,13609089203,0,
26/11/2023 11:59,26/11/2023 11:59,14/12/2023 11:59,user8607A@email.com,,Purchase in Mundo Tecno®️,rNFatJ0LWHFe7WtDxGqN3wUtU,67668197966,approved,accredited,regular_payment,16150,-662.15,0,0,0,15423.25,1,account_money,0,,,,NONE,13612299210,0,
26/11/2023 11:56,26/11/2023 11:57,14/12/2023 11:57,user9650B@email.com,,Purchase in Mundo Tecno®️,r10LxSnhfsJ4kOMqRmr8nrI7Y,67483269915,approved,accredited,regular_payment,19000,-779,0,0,0,18145,1,credit_card,0,,,,NONE,13608716063,0,
26/11/2023 11:43,26/11/2023 11:43,14/12/2023 11:43,user4553A@email.com,,Purchase in Mundo Tecno®️,rnYPfv1yRMqthrm4t7u4pNl6h,67667427352,approved,accredited,regular_payment,9500,-389.5,0,0,0,8597.5,1,credit_card,0,,,,NONE,13611946510,0,
26/11/2023 11:28,26/11/2023 11:28,14/12/2023 11:28,user8491B@email.com,,Purchase in Mundo Tecno®️,riF7Aa1mS9p73kW0TkxBh9L9H,67666673666,approved,accredited,regular_payment,9500,-389.5,0,0,0,8882.5,1,credit_card,0,,,,NONE,13607998219,0,
26/11/2023 11:21,26/11/2023 11:21,14/12/2023 11:21,user3939S@email.com,,Purchase in Mundo Tecno®️,rmSNHKoxSpjxMq1BKYIDVZFlz,67481556873,approved,accredited,regular_payment,12900,-528.9,0,0,0,12061.5,1,debit_card,0,,,,NONE,13607967771,0,
26/11/2023 11:00,,,user4489G@email.com,,Purchase in Mundo Tecno®️,rz76Y7Ml8xp1ZB15PSXurQL7i,67665331534,rejected,cc_rejected_high_risk,regular_payment,19900,0,0,0,0,0,1,credit_card,0,,,,NONE,13607561353,0,
26/11/2023 10:40,26/11/2023 10:40,14/12/2023 10:40,user1072F@email.com,,Purchase in Mundo Tecno®️,r9pdSSO9NvKU5DCdkmoxNsBBv,67479719657,approved,accredited,regular_payment,19990,-819.59,0,0,0,19090.45,1,account_money,0,,,,NONE,13607210551,0,
26/11/2023 10:37,26/11/2023 10:37,14/12/2023 10:37,user7393F@email.com,,Purchase in Mundo Tecno®️,r3yHEnAQ6kiRu73vG9xeGTDv9,67479635649,approved,accredited,regular_payment,19900,-815.9,0,0,0,19004.5,1,account_money,0,,,,NONE,13607166699,0,
26/11/2023 10:32,26/11/2023 10:33,14/12/2023 10:33,user9998N@email.com,CUIL 2014513,Purchase in Mundo Tecno®️,rFgp40CTbAedQiOCT1ynXcJKs,67479596179,approved,accredited,regular_payment,24900,-1020.9,0,0,0,23406,1,credit_card,0,,,,NONE,13610623256,0,
26/11/2023 10:29,26/11/2023 10:29,14/12/2023 10:29,user3929N@email.com,,Purchase in Mundo Tecno®️,rZLlGHVwNb1qN29EVo5xUkEvD,67479315505,approved,accredited,regular_payment,14900,-610.9,0,0,0,14229.5,1,account_money,0,,,,NONE,13607045057,0,
26/11/2023 10:13,26/11/2023 10:13,14/12/2023 10:13,user5586I@email.com,,Purchase in Mundo Tecno®️,riIep763Y0um45B6Qc2n7Eg0K,67663622208,approved,accredited,regular_payment,25990,-1065.59,0,0,0,24300.65,1,credit_card,0,,,,NONE,13606790573,0,
26/11/2023 10:13,,,user3166H@email.com,,Purchase in Mundo Tecno®️,riIep763Y0um45B6Qc2n7Eg0K,67478665745,rejected,cc_rejected_other_reason,regular_payment,25990,0,0,0,0,0,1,credit_card,0,,,,NONE,13606790573,0,
26/11/2023 10:09,26/11/2023 10:09,14/12/2023 10:09,user1539V@email.com,,Purchase in Mundo Tecno®️,rfqBmEmw28zcNRYiimnoGlXCy,67478615063,approved,accredited,regular_payment,17500,-717.5,0,0,0,15925,1,credit_card,0,,,,NONE,13606748913,0,
